HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX20-011,67.50,68.50,0.471,0.180,1.1,2.625,N
BX20-011,68.50,70.00,0.020,0.043,0.5,2.604,N
BX20-011,70.00,71.50,0.020,0.010,0.5,2.617,N
BX20-011,71.50,72.50,0.020,0.010,3.9,2.644,N
BX20-011,72.50,73.50,0.020,0.167,0.5,2.592,N
BX20-011,73.50,75.00,0.020,0.010,0.5,2.604,N
BX20-011,75.00,76.00,0.020,0.010,2.0,2.663,N
BX20-011,76.00,77.00,0.020,0.054,0.5,2.629,N
BX20-011,77.00,79.00,0.307,0.106,1.7,2.607,N
BX20-011,79.00,80.00,0.020,0.015,0.5,2.584,N
BX20-011,80.00,81.50,0.020,0.134,2.2,2.595,N
BX20-011,81.50,82.50,0.020,0.010,3.1,2.643,N
BX20-011,82.50,84.00,0.020,0.010,0.5,2.681,N
BX20-011,84.00,85.50,0.020,0.081,1.2,2.603,N
BX20-011,85.50,86.50,0.050,0.142,0.7,2.622,N
BX20-011,86.50,88.00,0.420,0.305,2.9,2.637,N
BX20-011,88.00,89.00,0.398,0.231,0.8,2.640,N
BX20-011,89.00,91.00,0.211,0.010,0.5,2.633,N
BX20-011,91.00,92.00,0.020,0.010,0.5,2.587,N
BX20-011,92.00,93.00,0.167,0.023,3.1,2.637,N
BX20-011,93.00,94.00,0.020,0.010,1.0,2.619,N
BX20-011,94.00,96.00,0.020,0.121,1.1,2.648,N
BX20-011,96.00,98.00,0.020,0.152,0.5,2.685,N
BX20-011,98.00,99.00,0.020,0.120,3.4,2.614,N
BX20-011,99.00,100.00,0.020,0.010,0.5,2.602,N
BX20-011,100.00,101.00,0.031,0.031,2.0,2.627,N
BX20-011,101.00,102.50,0.020,0.010,0.5,2.606,N
BX20-011,102.50,103.50,0.314,0.010,3.8,2.648,N
BX20-011,103.50,105.50,0.020,0.010,0.5,2.608,N
BX20-011,105.50,106.50,0.351,0.028,3.7,2.670,N
BX20-011,106.50,107.50,0.020,0.010,0.5,2.669,N
BX20-011,107.50,109.00,0.020,0.010,2.4,2.599,N
BX20-011,109.00,110.00,0.648,0.386,1.3,2.605,N
BX20-011,110.00,111.00,0.134,0.044,1.0,2.619,N
BX20-011,111.00,113.00,0.432,0.236,1.5,2.633,N
BX20-011,113.00,114.00,0.035,0.010,0.5,2.615,N
BX20-011,114.00,115.00,0.537,0.314,2.2,2.654,Y
BX20-011,115.00,117.00,0.020,0.055,0.5,2.625,N
BX20-011,117.00,119.00,0.130,0.128,1.0,2.637,N
BX20-011,119.00,120.00,0.107,0.169,0.5,2.687,N
BX20-011,120.00,121.00,0.020,0.016,0.5,2.618,N
BX20-011,121.00,122.50,0.020,0.015,2.1,2.614,N
BX20-011,122.50,124.00,0.020,0.010,1.1,2.620,N
BX20-011,124.00,125.50,0.020,0.010,0.5,2.673,N
BX20-011,125.50,127.50,0.020,0.010,0.5,2.581,N
BX20-011,127.50,129.00,0.020,0.010,0.5,2.662,N
BX20-011,129.00,130.00,0.412,0.031,3.9,2.712,N
BX20-011,130.00,131.00,0.020,0.087,0.5,2.656,N
BX20-011,131.00,132.00,0.020,0.110,0.8,2.631,N
BX20-011,132.00,133.00,0.125,0.056,0.5,2.577,N
BX20-011,133.00,135.00,0.353,0.221,0.5,2.625,N
BX20-011,135.00,136.00,0.087,0.053,1.6,2.605,N
BX20-011,136.00,137.00,0.020,0.147,1.6,2.648,N
BX20-011,137.00,138.00,0.020,0.082,0.5,2.620,N
BX20-011,138.00,139.00,0.020,0.010,1.3,2.627,N
BX20-011,139.00,140.00,0.020,0.143,0.9,2.666,N
BX20-011,140.00,141.50,0.020,0.066,0.5,2.616,N
BX20-011,141.50,142.50,0.020,0.010,0.5,2.642,N
BX20-011,142.50,144.00,0.020,0.010,0.5,2.580,N
BX20-011,144.00,145.00,0.020,0.153,0.5,2.663,N
BX20-011,145.00,146.00,0.058,0.010,0.8,2.624,N
BX20-011,146.00,148.00,0.448,0.010,4.0,2.647,N
BX20-011,148.00,150.00,0.203,0.016,1.5,2.658,N
BX20-011,150.00,152.00,0.020,0.036,0.5,2.613,N
BX20-011,152.00,154.00,0.036,0.068,0.5,2.660,N
BX20-011,154.00,155.00,0.230,0.068,1.5,2.664,N
BX20-011,155.00,156.00,0.412,0.158,4.1,2.663,N
BX20-011,156.00,157.00,0.315,0.132,2.4,2.658,N
BX20-011,157.00,158.00,0.381,0.010,4.0,2.626,N
BX20-011,158.00,159.00,0.261,0.014,2.2,2.620,N
BX20-011,159.00,160.00,0.020,0.010,0.5,2.676,N
BX20-011,160.00,161.00,0.409,0.080,3.0,2.645,N
BX20-011,161.00,162.50,0.665,0.203,1.4,2.668,N
BX20-011,162.50,164.50,0.262,0.193,1.3,2.681,N
BX20-011,164.50,165.50,0.020,0.010,0.5,2.631,N
BX20-011,165.50,167.50,0.020,0.090,2.0,2.667,N
BX20-011,167.50,169.50,0.020,0.010,0.5,2.598,N
BX20-011,169.50,171.00,0.479,0.074,4.5,2.589,N
BX20-011,171.00,172.00,0.362,0.059,0.7,2.636,N
BX20-011,172.00,173.00,0.162,0.088,2.2,2.602,N
BX20-011,173.00,174.00,0.020,0.045,0.5,2.718,N
BX20-011,174.00,175.00,0.020,0.154,0.5,2.682,N
BX20-011,175.00,176.50,0.305,0.010,4.7,2.648,N
BX20-011,176.50,177.50,0.388,0.165,0.8,2.633,N
BX20-011,177.50,179.50,0.044,0.037,0.5,2.623,N
BX20-011,179.50,180.50,0.089,0.010,1.3,2.622,N
BX20-011,180.50,181.50,0.206,0.101,3.2,2.621,N
BX20-011,181.50,182.50,0.193,0.010,0.5,2.697,N
BX20-011,182.50,184.50,0.254,0.088,1.0,2.631,N
BX20-011,184.50,186.00,0.613,0.177,3.8,2.675,N
BX20-011,186.00,187.00,0.421,0.275,7.6,2.641,N
BX20-011,187.00,188.50,0.370,0.180,4.9,2.649,N
BX20-011,188.50,189.50,0.020,0.041,3.0,2.643,N
BX20-011,189.50,191.50,0.020,0.022,0.5,2.607,N
BX20-011,191.50,193.50,0.020,0.010,0.5,2.652,N
BX20-011,193.50,194.50,0.020,0.010,0.9,2.587,N
BX20-011,194.50,196.50,0.450,0.048,2.7,2.621,N
BX20-011,196.50,197.50,0.132,0.010,0.7,2.665,N
BX20-011,197.50,199.50,0.041,0.045,0.5,2.593,N
BX20-011,199.50,200.50,0.173,0.057,0.5,2.702,N
BX20-011,200.50,201.50,0.186,0.077,2.3,2.589,N
BX20-011,201.50,202.50,0.379,0.305,2.0,2.687,N
BX20-011,202.50,203.50,0.020,0.046,0.5,2.658,N
BX20-011,203.50,205.50,0.020,0.010,1.0,2.662,N
BX20-011,205.50,206.50,0.020,0.010,0.5,2.651,N
BX20-011,206.50,207.50,0.637,0.358,2.5,2.595,Y
BX20-011,207.50,209.00,0.064,0.010,0.5,2.648,N
BX20-011,209.00,210.50,0.020,0.055,0.5,2.624,N
BX20-011,210.50,212.50,0.020,0.028,0.5,2.676,N
BX20-011,212.50,213.50,0.020,0.010,0.5,2.597,N
BX20-011,213.50,215.00,0.185,0.157,2.5,2.612,N
BX20-011,215.00,216.00,0.302,0.044,0.6,2.623,N
BX20-011,216.00,217.00,0.399,0.232,5.6,2.659,N
BX20-011,217.00,218.00,0.280,0.016,0.5,2.639,N
BX20-011,218.00,219.00,0.363,0.244,0.5,2.642,N
BX20-011,219.00,220.50,0.216,0.010,3.7,2.636,N
BX20-011,220.50,221.50,0.020,0.010,0.5,2.613,N
BX20-011,221.50,222.50,0.118,0.088,0.7,2.628,N
BX20-011,222.50,224.50,0.020,0.010,1.7,2.638,N
BX20-011,224.50,226.50,0.020,0.010,0.5,2.665,N
BX20-011,226.50,227.50,0.116,0.101,3.0,2.597,N
BX20-011,227.50,228.50,0.060,0.034,0.5,2.634,N
BX20-011,228.50,229.00,0.020,0.010,0.5,2.619,N
BX20-012,0.00,1.50,3.102,0.918,19.4,2.829,N
BX20-012,1.50,2.50,3.388,1.341,20.0,2.821,N
BX20-012,2.50,3.50,3.318,1.115,18.8,2.861,N
BX20-012,3.50,4.50,3.437,1.106,20.6,2.855,N
BX20-012,4.50,5.50,3.262,1.134,21.5,2.815,N
BX20-012,5.50,6.50,3.226,1.145,16.8,2.798,N
BX20-012,6.50,8.50,3.455,1.243,20.8,2.852,N
BX20-012,8.50,10.00,2.760,1.266,21.2,2.762,N
BX20-012,10.00,11.00,3.225,1.252,17.8,2.814,N
BX20-012,11.00,13.00,3.614,1.282,17.3,2.841,N
BX20-012,13.00,15.00,3.822,1.293,18.8,2.847,N
BX20-012,15.00,17.00,2.829,1.034,13.8,2.826,N
BX20-012,17.00,18.00,3.495,1.203,25.1,2.824,N
BX20-012,18.00,19.00,3.654,1.136,18.8,2.855,N
BX20-012,19.00,20.00,2.867,1.048,17.1,2.717,N
BX20-012,20.00,21.50,2.822,1.058,18.0,2.829,N
BX20-012,21.50,22.50,2.853,1.250,18.7,2.811,N
BX20-012,22.50,24.50,3.439,0.899,17.9,2.833,N
BX20-012,24.50,25.50,3.386,1.153,16.7,2.819,N
BX20-012,25.50,26.50,3.324,0.993,18.6,2.831,N
BX20-012,26.50,28.50,3.181,1.385,18.0,2.789,N
BX20-012,28.50,30.50,3.413,1.164,23.8,2.801,N
BX20-012,30.50,31.50,3.393,1.185,22.0,2.844,N
BX20-012,31.50,32.50,3.403,1.193,21.0,2.798,N
BX20-012,32.50,34.00,3.384,1.221,21.3,2.828,N
BX20-012,34.00,35.00,3.033,1.051,19.2,2.832,N
BX20-012,35.00,36.00,3.489,1.234,19.4,2.841,N
BX20-012,36.00,37.00,2.421,0.976,16.9,2.734,N
BX20-012,37.00,38.00,3.208,1.282,22.2,2.788,N
BX20-012,38.00,39.00,3.034,1.072,17.7,2.770,N
BX20-012,39.00,40.00,3.812,1.277,23.0,2.879,N
BX20-012,40.00,41.00,3.565,1.397,21.9,2.845,N
BX20-012,41.00,43.00,3.245,1.173,21.9,2.767,N
BX20-012,43.00,44.50,3.544,1.367,21.1,2.835,N
BX20-012,44.50,46.00,2.671,0.922,17.8,2.775,N
BX20-012,46.00,47.50,2.627,0.928,17.2,2.807,N
BX20-012,47.50,49.00,2.695,0.690,16.1,2.775,N
BX20-012,49.00,51.00,2.861,1.009,18.9,2.772,N
BX20-012,51.00,53.00,3.058,1.085,17.3,2.842,N
BX20-012,53.00,54.00,3.006,1.226,15.8,2.825,N
BX20-012,54.00,55.00,3.160,1.057,18.1,2.830,N
BX20-012,55.00,57.00,2.820,0.904,19.2,2.791,N
BX20-012,57.00,58.50,3.183,1.178,18.8,2.835,N
BX20-012,58.50,59.50,2.492,0.934,16.8,2.743,N
BX20-012,59.50,60.50,3.405,1.217,19.3,2.817,Y
BX20-012,60.50,62.50,2.394,0.725,17.0,2.723,N
BX20-012,62.50,63.50,2.795,0.833,15.0,2.838,N
BX20-012,63.50,64.50,3.283,1.199,18.4,2.783,N
BX20-012,64.50,66.50,2.837,1.044,20.0,2.837,N
BX20-012,66.50,68.50,2.610,0.968,15.2,2.781,Y
BX20-012,68.50,70.50,2.802,1.084,17.9,2.746,N
BX20-012,70.50,72.50,2.211,0.874,13.3,2.827,N
BX20-012,72.50,73.50,2.956,0.987,16.3,2.822,N
BX20-012,73.50,74.50,3.117,1.194,19.2,2.781,N
BX20-012,74.50,75.50,2.570,0.906,17.2,2.766,N
BX20-012,75.50,76.50,3.149,1.284,17.4,2.847,N
BX20-012,76.50,78.50,3.393,1.306,19.3,2.784,N
BX20-012,78.50,80.00,3.265,1.292,19.7,2.835,Y
BX20-012,80.00,81.00,2.134,0.700,15.3,2.778,N
BX20-012,81.00,82.00,3.590,1.324,21.4,2.799,N
BX20-012,82.00,83.50,2.896,0.980,18.7,2.785,N
BX20-012,83.50,84.50,3.064,1.016,19.4,2.836,N
BX20-012,84.50,86.00,2.126,0.909,14.5,2.724,N
BX20-012,86.00,87.00,2.411,0.918,12.1,2.771,N
BX20-012,87.00,88.50,2.521,0.903,16.0,2.817,N
BX20-012,88.50,90.00,2.753,0.932,15.8,2.773,N
BX20-012,90.00,91.00,2.935,1.002,15.9,2.771,N
BX20-012,91.00,92.00,2.402,0.736,14.7,2.792,N
BX20-012,92.00,94.00,2.436,0.657,19.4,2.733,N
BX20-012,94.00,95.00,2.451,0.930,12.9,2.769,Y
BX20-012,95.00,96.00,2.754,1.148,16.4,2.759,N
BX20-012,96.00,97.00,2.889,1.035,17.5,2.745,N
BX20-012,97.00,99.00,2.337,0.808,9.7,2.744,N
BX20-012,99.00,100.50,2.860,1.021,20.2,2.769,N
BX20-012,100.50,101.50,1.552,0.456,11.1,2.699,N
BX20-012,101.50,102.50,3.108,1.211,18.5,2.815,N
BX20-012,102.50,103.50,2.011,0.731,10.8,2.715,N
BX20-012,103.50,104.50,2.132,0.795,12.6,2.756,N
BX20-012,104.50,105.50,2.599,0.932,13.7,2.838,Y
BX20-012,105.50,107.00,2.832,0.837,17.7,2.835,N
BX20-012,107.00,108.50,2.429,0.963,15.7,2.781,N
BX20-012,108.50,109.50,1.787,0.578,10.3,2.744,N
BX20-012,109.50,110.50,1.987,0.611,7.3,2.732,N
BX20-012,110.50,112.50,2.148,0.754,12.3,2.708,N
BX20-012,112.50,114.00,2.326,0.883,12.5,2.735,N
BX20-012,114.00,115.00,1.997,0.865,11.8,2.642,N
BX20-012,115.00,117.00,2.466,0.840,14.8,2.744,N
BX20-012,117.00,118.00,2.291,0.823,17.3,2.764,N
BX20-012,118.00,120.00,2.689,0.846,13.8,2.751,N
BX20-012,120.00,121.00,2.540,0.791,20.2,2.727,N
BX20-012,121.00,122.00,2.158,0.629,14.2,2.774,N
BX20-012,122.00,123.00,2.006,0.708,11.1,2.715,N
BX20-012,123.00,124.00,3.105,0.987,22.9,2.814,N
BX20-012,124.00,126.00,2.636,0.932,15.4,2.758,N
BX20-012,126.00,127.00,2.192,0.775,9.3,2.757,N
BX20-012,127.00,128.50,1.835,0.647,11.5,2.763,N
BX20-012,128.50,129.50,2.671,0.915,17.3,2.775,N
BX20-012,129.50,131.50,2.411,0.818,11.2,2.803,N
BX20-012,131.50,133.00,2.419,0.876,14.0,2.770,N
BX20-012,133.00,134.00,1.802,0.730,11.8,2.704,N
BX20-012,134.00,135.00,1.846,0.654,11.7,2.730,N
BX20-012,135.00,136.50,1.693,0.531,11.3,2.723,N
BX20-012,136.50,137.50,2.146,0.860,11.8,2.757,N
BX20-012,137.50,138.50,2.538,0.932,16.4,2.731,N
BX20-012,138.50,140.00,2.107,0.732,13.4,2.773,N
BX20-012,140.00,141.50,2.238,0.777,13.3,2.724,N
BX20-012,141.50,142.50,2.635,0.819,12.5,2.819,N
BX20-012,142.50,143.50,1.986,0.713,11.1,2.751,N
BX20-012,143.50,144.50,1.804,0.865,10.9,2.742,N
BX20-012,144.50,146.50,2.016,0.799,10.4,2.754,N
BX20-012,146.50,148.50,1.941,0.749,12.2,2.705,N
BX20-012,148.50,149.50,2.346,0.810,18.5,2.776,N
BX20-012,149.50,150.50,2.370,0.790,15.6,2.718,N
BX20-012,150.50,151.50,2.692,1.033,13.4,2.719,N
BX20-012,151.50,152.50,1.599,0.444,8.2,2.685,N
BX20-012,152.50,154.50,2.464,0.792,14.8,2.780,N
BX20-012,154.50,155.50,2.082,0.649,12.2,2.699,N
BX20-012,155.50,157.00,2.311,0.504,14.9,2.774,N
BX20-012,157.00,158.50,2.336,0.878,13.6,2.751,N
BX20-012,158.50,159.50,1.312,0.490,7.0,2.699,N
BX20-012,159.50,160.50,2.055,0.626,10.4,2.791,N
BX20-012,160.50,161.50,2.341,0.834,14.6,2.758,N
BX20-012,161.50,163.50,2.028,0.667,13.4,2.740,N
BX20-012,163.50,165.50,2.032,0.801,14.0,2.708,N
BX20-012,165.50,167.00,1.666,0.655,8.0,2.665,N
BX20-012,167.00,168.00,2.845,0.931,18.4,2.767,N
BX20-012,168.00,169.00,2.444,0.941,17.2,2.793,N
BX20-012,169.00,171.00,2.057,0.666,16.4,2.713,N
BX20-012,171.00,172.50,1.815,0.739,10.0,2.735,N
BX20-012,172.50,174.00,2.105,0.741,15.4,2.721,N
BX20-012,174.00,175.00,2.280,0.676,13.3,2.771,N
BX20-012,175.00,176.50,2.468,1.132,18.0,2.785,N
BX20-012,176.50,177.50,1.636,0.648,8.8,2.719,N
BX20-012,177.50,179.50,2.262,0.847,9.3,2.738,N
BX20-012,179.50,180.50,2.406,0.919,16.4,2.732,N
BX20-012,180.50,182.00,2.276,0.809,12.7,2.785,N
BX20-012,182.00,183.50,2.159,0.597,13.2,2.766,N
BX20-012,183.50,185.00,2.436,0.864,11.5,2.729,N
BX20-012,185.00,186.50,2.275,0.778,12.0,2.789,N
BX20-012,186.50,187.50,1.405,0.234,8.8,2.758,N
BX20-012,187.50,189.50,1.472,0.646,6.9,2.646,N
BX20-012,189.50,190.50,1.596,0.556,9.6,2.717,N
BX20-012,190.50,191.50,1.941,0.732,14.2,2.726,N
BX20-012,191.50,192.50,1.894,0.654,13.3,2.760,N
BX20-012,192.50,193.50,1.527,0.422,7.2,2.692,N
BX20-012,193.50,195.50,1.472,0.694,11.2,2.770,N
BX20-012,195.50,196.50,2.093,0.713,14.9,2.763,N
BX20-012,196.50,198.50,2.498,1.039,15.1,2.714,N
BX20-012,198.50,200.00,1.822,0.634,10.9,2.742,N
BX20-012,200.00,201.00,1.629,0.731,14.3,2.725,Y
BX20-012,201.00,202.00,2.141,0.794,13.2,2.751,N
BX20-012,202.00,203.00,2.033,0.610,13.5,2.755,N
BX20-012,203.00,204.00,1.969,0.532,10.5,2.729,N
BX20-012,204.00,205.00,1.593,0.576,10.5,2.793,N
BX20-012,205.00,206.00,1.950,0.725,11.3,2.728,N
BX20-012,206.00,207.50,1.660,0.592,13.4,2.689,N
BX20-012,207.50,208.50,1.922,0.745,15.1,2.799,N
BX20-012,208.50,210.50,2.482,0.999,13.6,2.757,N
BX20-012,210.50,211.50,2.105,0.655,14.6,2.733,N
BX20-012,211.50,213.50,1.966,0.806,12.1,2.749,N
BX20-012,213.50,215.00,1.599,0.516,7.2,2.771,N
BX20-012,215.00,217.00,1.811,0.694,10.4,2.729,N
BX20-012,217.00,219.00,1.799,0.545,10.7,2.691,N
BX20-012,219.00,220.00,1.815,0.794,14.1,2.727,N
BX20-012,220.00,221.00,1.638,0.598,9.5,2.724,N
BX20-012,221.00,222.00,1.285,0.611,6.9,2.698,N
BX20-012,222.00,223.00,1.473,0.576,5.0,2.721,N
BX20-012,223.00,224.00,1.951,0.784,12.6,2.772,N
BX20-012,224.00,226.00,2.300,0.898,11.0,2.774,N
BX20-012,226.00,227.50,1.627,0.593,11.0,2.718,N
BX20-012,227.50,229.00,1.878,0.613,12.1,2.733,N
BX20-012,229.00,230.00,1.089,0.610,6.9,2.726,Y
BX20-012,230.00,231.00,1.552,0.620,10.0,2.702,N
BX20-012,231.00,232.00,2.185,0.903,10.9,2.800,N
BX20-012,232.00,233.50,1.536,0.570,9.8,2.696,N
BX20-012,233.50,235.50,1.740,0.704,12.8,2.736,N
BX20-012,235.50,236.50,1.951,0.708,10.7,2.674,N
BX20-012,236.50,238.00,2.046,0.645,12.6,2.698,N
BX20-012,238.00,240.00,1.752,0.553,12.0,2.761,N
BX20-012,240.00,241.50,1.668,0.711,10.1,2.716,N
BX20-012,241.50,242.50,1.959,0.689,8.6,2.765,N
BX20-012,242.50,244.50,2.125,0.804,12.9,2.726,N
BX20-012,244.50,245.50,1.644,0.693,10.7,2.747,N
BX20-012,245.50,246.00,1.853,0.708,14.3,2.737,N
BX20-013,0.00,2.00,6.850,2.499,43.1,3.012,N
BX20-013,2.00,3.00,7.490,2.802,43.0,3.088,N
BX20-013,3.00,4.50,7.682,2.640,47.7,3.045,N
BX20-013,4.50,6.50,7.177,2.303,46.0,3.078,N
BX20-013,6.50,8.50,7.149,2.448,40.1,3.053,N
BX20-013,8.50,9.50,7.970,2.754,47.8,3.058,N
BX20-013,9.50,11.00,7.884,2.546,43.2,3.148,N
BX20-013,11.00,12.00,7.954,2.671,48.2,3.128,N
BX20-013,12.00,14.00,7.109,2.490,41.3,3.109,N
BX20-013,14.00,15.00,6.765,2.532,40.6,3.048,N
BX20-013,15.00,16.00,7.519,2.651,44.2,3.090,N
BX20-013,16.00,17.00,7.542,2.737,43.8,3.149,N
BX20-013,17.00,18.00,6.984,2.291,42.3,3.040,N
BX20-013,18.00,19.00,7.355,2.629,46.3,3.011,N
BX20-013,19.00,21.00,7.069,2.470,42.0,3.049,N
BX20-013,21.00,22.50,6.775,2.372,45.1,2.997,N
BX20-013,22.50,23.50,7.770,2.677,47.7,3.106,N
BX20-013,23.50,24.50,6.941,2.222,41.2,2.998,N
BX20-013,24.50,26.00,6.660,2.548,44.9,2.998,N
BX20-013,26.00,28.00,7.051,2.461,39.1,3.000,N
BX20-013,28.00,30.00,6.729,2.153,41.5,3.043,N
BX20-013,30.00,32.00,7.753,2.679,47.9,3.045,N
BX20-013,32.00,33.00,7.218,2.685,41.2,3.036,N
BX20-013,33.00,34.50,7.111,2.533,44.6,3.070,N
BX20-013,34.50,36.50,6.622,2.352,40.6,2.981,N
BX20-013,36.50,38.00,6.924,2.360,44.2,3.045,N
BX20-013,38.00,39.00,7.131,2.452,43.4,3.065,N
BX20-013,39.00,40.00,6.991,2.470,41.2,3.041,N
BX20-013,40.00,41.00,6.677,2.289,36.9,3.041,N
BX20-013,41.00,43.00,6.620,2.232,37.4,2.984,N
BX20-013,43.00,45.00,6.799,2.475,41.9,3.042,N
BX20-013,45.00,46.00,6.810,2.153,40.4,3.019,N
BX20-013,46.00,47.50,6.472,2.283,38.1,3.046,N
BX20-013,47.50,49.00,7.162,2.427,43.7,3.051,N
BX20-013,49.00,50.50,6.985,2.375,45.8,3.024,N
BX20-013,50.50,51.50,6.948,2.369,41.3,3.027,N
BX20-013,51.50,53.00,6.415,2.207,35.7,3.060,N
BX20-013,53.00,54.00,6.415,2.070,35.3,2.968,N
BX20-013,54.00,56.00,6.489,2.221,36.5,3.062,N
BX20-013,56.00,58.00,6.469,2.255,38.6,3.021,N
BX20-013,58.00,59.00,6.936,2.466,39.6,3.085,N
BX20-013,59.00,60.50,6.699,2.113,38.2,3.059,N
BX20-013,60.50,61.50,6.702,2.470,37.4,3.021,N
BX20-013,61.50,63.50,6.456,2.428,37.3,2.991,N
BX20-013,63.50,64.50,6.564,2.357,41.2,3.024,N
BX20-013,64.50,66.00,6.857,2.502,41.7,3.044,N
BX20-013,66.00,68.00,6.401,2.384,41.1,3.055,N
BX20-013,68.00,69.50,6.003,2.095,35.7,2.966,N
BX20-013,69.50,71.50,6.479,2.183,37.8,2.993,N
BX20-013,71.50,73.00,6.691,2.361,42.2,3.053,N
BX20-013,73.00,74.50,6.153,1.998,35.1,2.998,N
BX20-013,74.50,76.50,6.084,2.076,38.4,3.005,N
BX20-013,76.50,77.50,6.038,2.192,37.2,2.945,N
BX20-013,77.50,79.00,5.948,2.098,37.6,2.979,N
BX20-013,79.00,80.00,6.063,1.919,33.7,3.024,N
BX20-013,80.00,81.50,5.285,1.887,29.7,2.960,N
BX20-013,81.50,82.50,6.129,2.210,39.4,2.962,N
BX20-013,82.50,83.50,6.021,2.098,38.6,2.997,N
BX20-013,83.50,84.50,5.913,2.077,35.7,3.022,N
BX20-013,84.50,85.50,5.526,2.069,31.8,2.953,N
BX20-013,85.50,86.50,5.412,1.890,33.4,2.947,N
BX20-013,86.50,88.00,6.322,2.284,39.2,2.978,N
BX20-013,88.00,89.00,5.275,1.855,32.4,2.958,N
BX20-013,89.00,90.50,5.051,1.919,32.2,2.946,N
BX20-013,90.50,91.50,5.645,1.806,34.3,2.994,N
BX20-013,91.50,92.50,5.588,1.935,32.4,2.959,N
BX20-013,92.50,93.50,4.847,1.811,25.7,2.977,N
BX20-013,93.50,94.50,5.208,1.943,30.3,2.982,N
BX20-013,94.50,95.50,5.347,1.814,34.2,2.927,Y
BX20-013,95.50,96.50,5.677,1.904,36.0,2.984,N
BX20-013,96.50,97.50,5.505,1.963,32.8,2.899,N
BX20-013,97.50,99.50,5.441,1.828,32.5,3.001,N
BX20-013,99.50,101.00,4.514,1.668,27.0,2.913,N
BX20-013,101.00,103.00,5.759,1.776,32.7,3.004,N
BX20-013,103.00,104.00,5.058,1.679,32.1,2.903,N
BX20-013,104.00,105.50,5.264,1.836,33.0,2.947,N
BX20-013,105.50,106.50,4.402,1.570,27.7,2.850,N
BX20-013,106.50,107.50,4.048,1.447,25.5,2.860,N
BX20-013,107.50,108.50,4.802,1.802,30.5,2.937,N
BX20-013,108.50,110.50,4.677,1.528,29.0,2.851,N
BX20-013,110.50,112.00,4.990,1.815,26.2,2.931,N
BX20-013,112.00,114.00,4.145,1.420,26.3,2.923,N
BX20-013,114.00,116.00,4.163,1.528,29.2,2.864,N
BX20-013,116.00,118.00,4.180,1.471,25.8,2.866,N
BX20-013,118.00,120.00,4.545,1.668,28.0,2.917,N
BX20-013,120.00,122.00,4.871,1.743,30.4,2.946,N
BX20-013,122.00,123.00,3.710,1.132,21.5,2.875,N
BX20-013,123.00,124.50,3.966,1.247,23.3,2.803,N
BX20-013,124.50,125.50,4.245,1.417,22.5,2.888,N
BX20-013,125.50,127.00,3.354,1.235,19.4,2.834,N
BX20-013,127.00,128.00,4.100,1.554,25.9,2.850,N
BX20-013,128.00,129.50,4.682,1.609,28.7,2.915,N
BX20-013,129.50,130.50,3.353,1.260,20.6,2.831,N
BX20-013,130.50,132.00,3.761,1.513,26.1,2.835,N
BX20-013,132.00,134.00,4.179,1.453,21.1,2.868,N
BX20-013,134.00,136.00,4.224,1.599,26.4,2.909,N
BX20-013,136.00,137.00,3.425,1.091,18.7,2.828,N
BX20-013,137.00,138.00,3.767,1.344,19.3,2.847,N
BX20-013,138.00,139.50,3.999,1.504,22.8,2.853,N
BX20-013,139.50,140.50,3.807,1.232,22.4,2.816,N
BX20-013,140.50,141.50,3.551,1.361,19.9,2.758,N
BX20-013,141.50,142.50,3.761,1.321,24.1,2.874,N
BX20-013,142.50,144.00,2.629,0.992,16.2,2.766,N
BX20-013,144.00,146.00,3.380,1.200,18.5,2.801,N
BX20-013,146.00,148.00,2.793,1.103,15.9,2.827,N
BX20-013,148.00,149.50,3.891,1.360,22.4,2.883,N
BX20-013,149.50,151.50,3.128,0.899,15.4,2.836,N
BX20-013,151.50,152.50,2.753,0.992,13.0,2.779,N
BX20-013,152.50,154.50,3.084,1.043,18.3,2.805,N
BX20-013,154.50,156.00,3.101,1.037,19.7,2.820,N
BX20-013,156.00,158.00,2.295,0.780,16.1,2.740,N
BX20-013,158.00,159.00,2.784,0.782,20.0,2.789,N
BX20-013,159.00,160.00,2.702,0.997,15.2,2.836,N
BX20-013,160.00,161.50,2.856,0.944,17.5,2.845,N
BX20-013,161.50,162.50,2.661,0.968,14.5,2.806,N
BX20-013,162.50,164.50,2.309,0.777,13.2,2.838,N
BX20-013,164.50,165.50,2.965,1.079,16.3,2.825,N
BX20-013,165.50,166.50,1.966,0.703,12.1,2.690,N
BX20-013,166.50,168.00,2.420,0.893,13.1,2.767,N
BX20-013,168.00,170.00,2.834,1.192,13.9,2.797,N
BX20-013,170.00,172.00,1.997,0.517,10.7,2.738,N
BX20-013,172.00,173.00,2.395,0.872,14.2,2.769,N
BX20-013,173.00,174.00,2.126,0.598,9.5,2.756,N
BX20-013,174.00,175.00,2.070,0.628,11.5,2.742,N
BX20-013,175.00,176.50,2.045,0.643,12.6,2.766,N
BX20-013,176.50,177.50,2.342,0.832,14.6,2.715,N
BX20-013,177.50,178.50,2.172,0.852,12.3,2.759,N
BX20-013,178.50,180.00,1.604,0.452,7.8,2.623,N
