HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX20-019,128.00,129.00,0.020,0.010,0.5,2.640,N
BX20-019,129.00,131.00,0.326,0.121,0.7,2.690,N
BX20-019,131.00,132.50,0.020,0.010,0.5,2.594,N
BX20-019,132.50,134.00,0.748,0.210,4.3,2.661,N
BX20-019,134.00,136.00,0.922,0.428,4.0,2.656,N
BX20-019,136.00,137.50,0.020,0.010,4.0,2.623,N
BX20-019,137.50,139.00,0.020,0.010,1.8,2.603,N
BX20-019,139.00,140.50,0.020,0.226,0.5,2.641,N
BX20-019,140.50,141.50,0.371,0.125,2.1,2.622,N
BX20-019,141.50,143.00,0.060,0.010,2.2,2.640,N
BX20-019,143.00,145.00,0.279,0.010,2.2,2.631,N
BX20-019,145.00,146.00,0.020,0.010,0.9,2.596,N
BX20-019,146.00,147.50,0.020,0.040,1.2,2.658,N
BX20-019,147.50,149.00,0.633,0.264,7.3,2.636,N
BX20-019,149.00,150.50,0.020,0.121,0.6,2.625,N
BX20-019,150.50,152.00,0.020,0.017,0.9,2.679,N
BX20-019,152.00,153.00,0.114,0.045,1.3,2.661,Y
BX20-019,153.00,154.50,0.439,0.157,3.8,2.658,N
BX20-019,154.50,156.50,0.530,0.254,2.6,2.609,N
BX20-019,156.50,157.50,0.020,0.010,1.6,2.606,N
BX20-019,157.50,158.50,0.248,0.023,1.3,2.626,N
BX20-019,158.50,159.50,0.020,0.062,0.5,2.649,N
BX20-019,159.50,160.50,0.294,0.199,1.5,2.655,N
BX20-019,160.50,161.50,0.020,0.064,1.7,2.640,N
BX20-019,161.50,163.50,0.075,0.120,2.7,2.638,N
BX20-019,163.50,165.50,0.427,0.010,4.1,2.675,N
BX20-019,165.50,167.50,0.020,0.010,0.5,2.653,N
BX20-019,167.50,169.00,0.449,0.041,4.9,2.666,N
BX20-019,169.00,170.50,0.020,0.010,1.0,2.618,N
BX20-019,170.50,172.00,0.020,0.010,3.8,2.608,N
BX20-019,172.00,173.50,0.213,0.088,3.5,2.596,N
BX20-019,173.50,174.00,0.618,0.129,2.9,2.662,N
BX20-020,0.00,2.00,0.522,0.133,7.5,2.647,N
BX20-020,2.00,3.00,0.268,0.054,0.5,2.638,N
BX20-020,3.00,4.00,0.020,0.217,0.5,2.621,N
BX20-020,4.00,5.50,0.326,0.077,3.4,2.650,N
BX20-020,5.50,7.00,0.020,0.010,0.5,2.621,N
BX20-020,7.00,9.00,0.020,0.010,1.1,2.630,N
BX20-020,9.00,10.50,0.219,0.010,3.5,2.655,Y
BX20-020,10.50,11.50,0.020,0.113,0.5,2.588,N
BX20-020,11.50,13.00,0.020,0.019,2.7,2.613,N
BX20-020,13.00,14.50,0.020,0.042,0.5,2.642,N
BX20-020,14.50,16.50,0.020,0.069,5.7,2.640,N
BX20-020,16.50,18.00,0.020,0.113,0.5,2.567,N
BX20-020,18.00,19.50,0.147,0.029,0.5,2.584,N
BX20-020,19.50,21.00,0.020,0.032,4.2,2.592,N
BX20-020,21.00,22.00,0.020,0.010,0.6,2.643,N
BX20-020,22.00,23.50,0.208,0.027,3.5,2.632,N
BX20-020,23.50,25.00,0.575,0.228,1.2,2.630,N
BX20-020,25.00,27.00,0.282,0.039,1.9,2.624,N
BX20-020,27.00,29.00,0.020,0.010,1.3,2.597,N
BX20-020,29.00,31.00,0.419,0.179,0.5,2.659,N
BX20-020,31.00,32.50,0.020,0.010,2.0,2.648,N
BX20-020,32.50,34.00,0.020,0.010,0.5,2.621,N
BX20-020,34.00,35.00,0.100,0.010,0.7,2.608,N
BX20-020,35.00,36.00,0.020,0.093,0.5,2.604,N
BX20-020,36.00,37.00,0.020,0.010,0.5,2.558,N
BX20-020,37.00,38.00,0.020,0.126,0.5,2.595,N
BX20-020,38.00,39.00,0.242,0.075,1.5,2.585,N
BX20-020,39.00,40.00,0.020,0.162,0.5,2.582,N
BX20-020,40.00,42.00,0.146,0.010,0.5,2.655,N
BX20-020,42.00,43.00,0.255,0.146,3.8,2.606,N
BX20-020,43.00,44.00,0.020,0.010,0.5,2.527,N
BX20-020,44.00,45.00,0.020,0.091,0.5,2.628,N
BX20-020,45.00,46.00,0.081,0.086,1.5,2.641,N
BX20-020,46.00,48.00,0.020,0.010,0.5,2.609,N
BX20-020,48.00,49.00,0.020,0.073,0.5,2.620,N
BX20-020,49.00,50.00,0.631,0.418,7.2,2.673,N
BX20-020,50.00,51.00,0.485,0.250,1.6,2.654,N
BX20-020,51.00,52.00,0.020,0.010,0.5,2.626,N
BX20-020,52.00,53.00,0.654,0.184,0.6,2.611,N
BX20-020,53.00,54.00,0.315,0.195,0.9,2.634,N
BX20-020,54.00,55.50,0.020,0.010,0.5,2.635,N
BX20-020,55.50,57.00,0.228,0.170,0.5,2.613,N
BX20-020,57.00,58.00,0.294,0.150,0.5,2.658,N
BX20-020,58.00,59.00,0.201,0.039,0.5,2.613,N
BX20-020,59.00,60.50,0.190,0.076,0.5,2.679,N
BX20-020,60.50,62.50,0.372,0.185,5.3,2.599,N
BX20-020,62.50,64.50,0.020,0.097,0.5,2.617,Y
BX20-020,64.50,65.50,0.020,0.187,0.5,2.635,N
BX20-020,65.50,66.50,0.444,0.101,2.2,2.682,N
BX20-020,66.50,68.50,0.020,0.022,2.0,2.633,N
BX20-020,68.50,69.50,0.020,0.261,0.5,2.636,N
BX20-020,69.50,71.50,0.020,0.214,0.5,2.650,N
BX20-020,71.50,73.50,0.020,0.010,3.5,2.674,N
BX20-020,73.50,74.50,0.020,0.010,0.5,2.562,N
BX20-020,74.50,75.50,0.020,0.125,6.3,2.647,N
BX20-020,75.50,76.50,0.215,0.025,1.3,2.584,N
BX20-020,76.50,77.50,0.374,0.068,0.5,2.655,N
BX20-020,77.50,78.50,0.020,0.033,0.5,2.646,Y
BX20-020,78.50,79.50,0.668,0.146,4.4,2.646,N
BX20-020,79.50,81.00,0.020,0.085,0.5,2.587,N
BX20-020,81.00,82.00,0.020,0.051,0.5,2.600,N
BX20-020,82.00,83.00,0.139,0.051,3.1,2.667,N
BX20-020,83.00,84.00,0.020,0.108,1.4,2.608,N
BX20-020,84.00,85.50,0.236,0.012,2.6,2.580,N
BX20-020,85.50,86.50,0.020,0.010,0.5,2.643,N
BX20-020,86.50,87.50,0.020,0.064,0.5,2.595,N
BX20-020,87.50,89.50,0.020,0.010,1.5,2.592,N
BX20-020,89.50,90.50,0.141,0.080,0.5,2.660,N
BX20-020,90.50,92.00,0.020,0.073,0.5,2.643,N
BX20-020,92.00,93.50,0.020,0.010,0.5,2.655,N
BX20-020,93.50,95.00,0.020,0.016,1.0,2.640,N
BX20-020,95.00,97.00,0.020,0.143,0.9,2.611,N
BX20-020,97.00,98.00,0.020,0.010,0.5,2.623,N
BX20-020,98.00,99.00,0.020,0.010,2.8,2.675,N
BX20-020,99.00,100.00,0.020,0.026,0.5,2.648,N
BX20-020,100.00,101.00,0.356,0.054,2.0,2.601,N
BX20-020,101.00,102.50,0.020,0.010,0.5,2.625,N
BX20-020,102.50,104.50,0.020,0.010,0.5,2.656,N
BX20-020,104.50,105.50,0.053,0.010,0.5,2.610,N
BX20-020,105.50,106.50,0.034,0.103,0.5,2.622,N
BX20-020,106.50,107.50,0.020,0.010,0.5,2.617,N
BX20-020,107.50,109.00,0.060,0.010,0.5,2.680,N
BX20-020,109.00,110.50,0.020,0.010,1.9,2.659,N
BX20-020,110.50,111.50,0.020,0.131,1.1,2.664,N
BX20-020,111.50,113.00,0.303,0.010,0.5,2.626,N
BX20-020,113.00,114.00,0.347,0.323,3.6,2.591,N
BX20-020,114.00,115.50,0.020,0.010,3.4,2.609,N
BX20-020,115.50,116.50,0.058,0.138,2.0,2.644,N
BX20-020,116.50,118.00,0.020,0.175,1.6,2.636,N
BX20-020,118.00,120.00,0.020,0.010,2.6,2.631,N
BX20-020,120.00,121.50,0.670,0.362,4.1,2.706,N
BX20-020,121.50,123.50,0.314,0.092,5.7,2.610,N
BX20-020,123.50,124.50,0.020,0.010,0.5,2.589,N
BX20-020,124.50,125.50,0.020,0.010,0.5,2.605,N
BX20-020,125.50,127.00,0.537,0.171,0.5,2.626,N
BX20-020,127.00,128.50,0.065,0.010,5.5,2.634,N
BX20-020,128.50,129.50,0.020,0.010,0.5,2.609,N
BX20-020,129.50,130.50,0.487,0.302,4.6,2.694,N
BX20-020,130.50,132.50,0.427,0.082,0.6,2.628,N
BX20-020,132.50,134.00,0.020,0.036,0.5,2.592,N
BX20-020,134.00,135.50,0.020,0.010,0.5,2.625,N
BX20-020,135.50,137.00,0.470,0.284,6.8,2.617,N
BX20-020,137.00,138.00,0.020,0.216,0.5,2.629,N
BX20-020,138.00,139.50,0.020,0.010,0.5,2.618,N
BX20-020,139.50,140.50,0.258,0.198,0.5,2.639,N
BX20-020,140.50,142.50,0.575,0.087,1.2,2.680,N
BX20-020,142.50,144.00,0.406,0.181,5.3,2.659,N
BX20-020,144.00,145.00,0.263,0.164,2.5,2.616,N
BX20-020,145.00,146.00,0.815,0.247,3.1,2.643,Y
BX20-020,146.00,148.00,0.020,0.010,0.5,2.659,N
BX20-020,148.00,149.00,0.020,0.113,0.5,2.610,N
BX20-020,149.00,151.00,0.553,0.111,6.0,2.661,N
BX20-020,151.00,152.50,0.391,0.195,0.7,2.672,N
BX20-020,152.50,153.50,0.020,0.172,0.5,2.645,N
BX20-020,153.50,154.50,0.020,0.010,0.5,2.617,N
BX20-020,154.50,156.00,0.020,0.010,0.9,2.600,N
BX21-021,0.00,2.00,1.041,0.427,7.3,2.687,N
BX21-021,2.00,4.00,1.382,0.558,8.8,2.715,N
BX21-021,4.00,5.50,1.891,0.717,11.6,2.734,N
BX21-021,5.50,6.50,0.892,0.250,7.5,2.681,N
BX21-021,6.50,7.50,1.132,0.373,7.3,2.674,N
BX21-021,7.50,9.50,1.673,0.714,7.1,2.733,N
BX21-021,9.50,10.50,1.953,0.703,13.0,2.681,N
BX21-021,10.50,12.50,1.663,0.545,9.1,2.673,N
BX21-021,12.50,14.00,1.189,0.419,6.2,2.725,N
BX21-021,14.00,16.00,1.076,0.440,5.7,2.602,N
BX21-021,16.00,17.00,1.226,0.239,5.8,2.707,N
BX21-021,17.00,18.00,1.610,0.659,12.1,2.736,N
BX21-021,18.00,19.00,1.405,0.480,6.2,2.637,N
BX21-021,19.00,20.50,1.663,0.395,8.3,2.692,N
BX21-021,20.50,22.50,0.832,0.301,8.4,2.650,N
BX21-021,22.50,23.50,1.415,0.528,5.9,2.652,N
BX21-021,23.50,25.50,0.821,0.303,5.9,2.705,N
BX21-021,25.50,27.00,1.049,0.262,6.4,2.659,N
BX21-021,27.00,28.00,1.218,0.367,9.2,2.703,N
BX21-021,28.00,29.00,0.512,0.131,1.8,2.584,N
BX21-021,29.00,30.00,1.425,0.513,5.4,2.607,N
BX21-021,30.00,31.00,0.223,0.151,0.5,2.646,N
BX21-021,31.00,32.50,0.812,0.244,6.9,2.621,N
BX21-021,32.50,33.50,0.779,0.260,3.6,2.706,N
BX21-021,33.50,34.50,1.080,0.400,6.9,2.663,N
BX21-021,34.50,35.50,0.304,0.010,1.8,2.644,N
BX21-021,35.50,37.50,0.591,0.247,3.6,2.641,N
BX21-021,37.50,38.50,0.532,0.274,0.5,2.668,N
BX21-021,38.50,40.00,0.709,0.255,3.9,2.655,N
BX21-021,40.00,41.00,0.665,0.029,3.7,2.663,N
BX21-021,41.00,42.00,0.748,0.282,6.4,2.669,N
BX21-021,42.00,43.00,0.275,0.010,3.8,2.683,N
BX21-021,43.00,44.00,0.338,0.259,2.0,2.652,N
BX21-021,44.00,45.00,1.235,0.549,7.9,2.676,N
BX21-021,45.00,47.00,0.292,0.247,0.5,2.624,N
BX21-021,47.00,48.00,0.688,0.212,3.1,2.627,N
BX21-021,48.00,50.00,0.500,0.048,2.0,2.678,Y
BX21-021,50.00,52.00,1.053,0.305,7.6,2.697,N
BX21-021,52.00,53.00,0.639,0.304,3.6,2.603,N
BX21-021,53.00,54.00,0.020,0.048,0.5,2.625,N
BX21-021,54.00,55.50,0.724,0.250,5.9,2.672,N
BX21-021,55.50,56.50,0.811,0.638,7.4,2.688,N
BX21-021,56.50,57.50,0.629,0.158,3.8,2.703,N
BX21-021,57.50,59.50,0.477,0.095,3.9,2.709,N
BX21-021,59.50,61.50,0.769,0.232,4.4,2.641,N
BX21-021,61.50,63.00,0.259,0.047,0.5,2.649,N
BX21-021,63.00,64.00,0.130,0.134,0.5,2.620,N
BX21-021,64.00,66.00,0.842,0.010,5.2,2.711,N
BX21-021,66.00,67.00,0.427,0.010,0.5,2.697,N
BX21-021,67.00,69.00,0.566,0.064,4.2,2.700,N
BX21-021,69.00,71.00,0.020,0.029,1.0,2.635,N
BX21-021,71.00,72.00,0.186,0.010,1.9,2.607,N
BX21-021,72.00,73.00,0.673,0.292,6.3,2.666,N
BX21-021,73.00,75.00,0.048,0.010,3.2,2.646,N
BX21-021,75.00,76.50,0.367,0.299,2.3,2.608,N
BX21-021,76.50,78.00,0.443,0.130,2.9,2.716,N
BX21-021,78.00,79.00,0.107,0.010,0.7,2.655,N
BX21-021,79.00,80.00,0.547,0.456,1.5,2.644,N
BX21-021,80.00,81.50,0.073,0.010,1.4,2.637,N
BX21-021,81.50,82.50,0.020,0.139,3.0,2.654,N
BX21-021,82.50,83.50,0.223,0.069,4.5,2.636,N
BX21-021,83.50,84.50,0.421,0.239,0.5,2.644,N
BX21-021,84.50,86.50,0.020,0.010,0.5,2.620,N
BX21-021,86.50,87.50,0.684,0.365,4.8,2.694,N
BX21-021,87.50,88.50,0.020,0.010,1.0,2.618,N
BX21-021,88.50,89.50,0.020,0.010,1.1,2.596,N
BX21-021,89.50,91.00,0.373,0.159,0.5,2.700,N
BX21-021,91.00,92.50,0.128,0.110,0.5,2.604,N
BX21-021,92.50,94.50,0.020,0.010,0.5,2.665,N
BX21-021,94.50,95.50,0.330,0.129,0.5,2.726,N
BX21-021,95.50,97.00,0.040,0.010,1.8,2.583,N
BX21-021,97.00,98.50,0.782,0.304,4.7,2.657,N
BX21-021,98.50,99.50,0.324,0.128,4.9,2.645,N
BX21-021,99.50,100.50,0.606,0.235,4.4,2.621,N
BX21-021,100.50,101.50,0.475,0.175,2.3,2.700,N
BX21-021,101.50,102.50,0.576,0.252,3.0,2.672,N
BX21-021,102.50,104.00,0.374,0.084,1.1,2.626,N
BX21-021,104.00,106.00,0.409,0.090,0.5,2.632,N
BX21-021,106.00,107.00,0.020,0.010,0.5,2.655,N
BX21-021,107.00,109.00,0.760,0.357,3.5,2.662,N
BX21-021,109.00,111.00,0.321,0.010,0.9,2.618,N
BX21-021,111.00,112.00,0.020,0.171,2.4,2.664,N
BX21-021,112.00,113.00,0.020,0.010,1.4,2.614,N
BX21-021,113.00,114.00,0.022,0.073,1.0,2.567,N
BX21-021,114.00,115.50,0.020,0.010,0.5,2.612,N
BX21-021,115.50,117.00,0.020,0.010,0.5,2.634,N
BX21-021,117.00,119.00,0.020,0.054,0.5,2.599,N
BX21-021,119.00,121.00,0.020,0.010,3.6,2.653,N
BX21-021,121.00,122.50,0.047,0.021,0.9,2.614,N
BX21-021,122.50,124.00,0.020,0.010,1.4,2.631,N
BX21-021,124.00,125.50,0.020,0.010,0.5,2.599,N
BX21-021,125.50,126.50,0.311,0.056,1.7,2.630,N
BX21-021,126.50,128.00,0.020,0.074,1.1,2.645,N
BX21-021,128.00,129.00,0.488,0.115,2.6,2.687,N
BX21-021,129.00,130.50,0.254,0.107,0.5,2.662,N
BX21-021,130.50,131.50,0.028,0.010,0.5,2.573,N
BX21-021,131.50,132.50,0.020,0.010,0.5,2.612,N
BX21-021,132.50,133.50,0.240,0.039,0.9,2.619,N
BX21-021,133.50,134.50,0.020,0.052,0.5,2.620,N
BX21-021,134.50,136.00,0.056,0.059,1.0,2.643,N
BX21-021,136.00,137.00,0.115,0.033,0.5,2.629,N
BX21-021,137.00,138.50,0.318,0.154,2.9,2.670,N
BX21-021,138.50,139.50,0.143,0.010,4.7,2.623,N
BX21-021,139.50,141.50,0.690,0.040,3.1,2.637,Y
BX21-021,141.50,142.50,0.125,0.213,0.7,2.581,N
BX21-021,142.50,143.50,0.139,0.202,0.5,2.647,N
BX21-021,143.50,145.00,0.020,0.247,0.9,2.644,N
BX21-021,145.00,147.00,0.348,0.155,3.4,2.634,N
BX21-021,147.00,149.00,0.020,0.077,0.5,2.658,N
BX21-021,149.00,150.50,0.319,0.164,3.8,2.651,N
BX21-021,150.50,151.50,0.020,0.010,0.5,2.620,N
BX21-021,151.50,153.50,0.020,0.083,4.0,2.646,N
BX21-021,153.50,155.50,0.860,0.396,4.2,2.662,N
BX21-021,155.50,156.50,0.020,0.010,0.5,2.613,N
BX21-021,156.50,158.00,0.020,0.010,0.5,2.650,N
BX21-021,158.00,160.00,0.054,0.010,0.5,2.642,N
BX21-021,160.00,161.00,0.118,0.010,1.9,2.571,N
BX21-021,161.00,162.00,0.305,0.261,1.8,2.625,N
BX21-021,162.00,164.00,0.020,0.152,0.5,2.629,N
BX21-021,164.00,165.50,0.296,0.211,4.8,2.652,N
BX21-021,165.50,167.50,0.020,0.113,3.4,2.595,N
BX21-021,167.50,169.00,0.430,0.263,3.0,2.630,N
BX21-021,169.00,170.50,0.028,0.050,0.5,2.650,N
BX21-021,170.50,171.50,0.020,0.121,0.5,2.634,N
BX21-021,171.50,173.00,0.020,0.010,5.3,2.623,N
BX21-021,173.00,174.50,0.020,0.041,0.5,2.590,N
BX21-021,174.50,176.00,0.020,0.010,4.9,2.646,N
BX21-021,176.00,178.00,0.277,0.091,4.8,2.713,N
BX21-021,178.00,179.00,0.457,0.250,2.3,2.600,Y
BX21-021,179.00,180.00,0.318,0.315,0.6,2.614,N
BX21-021,180.00,181.00,0.073,0.071,2.0,2.593,N
BX21-021,181.00,182.00,0.655,0.292,2.9,2.667,N
BX21-021,182.00,184.00,0.180,0.025,1.4,2.642,N
BX21-021,184.00,185.00,0.203,0.094,0.8,2.599,N
BX21-021,185.00,186.00,0.020,0.010,0.5,2.577,N
BX21-021,186.00,187.00,0.547,0.219,5.8,2.637,N
BX21-021,187.00,188.50,0.471,0.136,4.4,2.627,N
BX21-021,188.50,190.00,0.020,0.010,1.5,2.657,N
BX21-021,190.00,191.00,0.157,0.010,0.5,2.634,N
BX21-021,191.00,193.00,0.400,0.065,3.1,2.597,N
BX21-021,193.00,195.00,0.184,0.010,2.5,2.577,N
BX21-021,195.00,196.00,0.354,0.155,2.4,2.636,N
BX21-021,196.00,197.50,0.020,0.165,0.5,2.615,N
BX21-021,197.50,199.00,0.020,0.054,0.5,2.643,N
BX21-021,199.00,200.00,0.020,0.010,0.5,2.679,N
BX21-021,200.00,201.00,0.020,0.195,0.5,2.637,N
BX21-021,201.00,202.00,0.171,0.057,1.6,2.607,N
BX21-021,202.00,203.00,0.020,0.010,0.5,2.671,N
BX21-021,203.00,204.00,0.695,0.029,1.9,2.674,N
BX21-021,204.00,205.00,0.020,0.010,0.5,2.637,N
BX21-021,205.00,206.00,0.393,0.235,4.3,2.586,N
BX21-021,206.00,207.00,0.241,0.010,2.0,2.602,N
BX21-021,207.00,208.50,0.020,0.125,0.5,2.660,N
BX21-021,208.50,210.50,0.182,0.015,0.5,2.596,N
BX21-021,210.50,211.50,0.131,0.029,1.1,2.651,N
BX21-021,211.50,212.50,0.020,0.010,0.5,2.615,N
BX21-021,212.50,213.50,0.020,0.095,0.5,2.651,Y
BX21-021,213.50,214.50,0.020,0.010,0.5,2.618,N
BX21-021,214.50,215.50,0.051,0.010,0.5,2.615,N
BX21-021,215.50,217.00,0.020,0.010,1.4,2.612,N
BX21-021,217.00,218.50,0.063,0.010,0.7,2.599,N
BX21-021,218.50,219.50,0.020,0.010,0.5,2.628,Y
BX21-021,219.50,220.50,0.020,0.010,0.5,2.560,N
BX21-021,220.50,222.50,0.100,0.088,3.0,2.647,N
BX21-021,222.50,223.50,0.472,0.393,2.8,2.628,N
BX21-021,223.50,225.50,0.020,0.049,1.2,2.580,N
BX21-021,225.50,226.50,0.175,0.217,0.7,2.633,N
BX21-021,226.50,227.50,0.209,0.041,0.5,2.594,N
BX21-021,227.50,229.50,0.020,0.014,1.9,2.613,N
BX21-021,229.50,231.50,0.243,0.010,2.2,2.641,N
BX21-021,231.50,232.50,0.054,0.010,0.5,2.606,N
BX21-021,232.50,234.50,0.161,0.010,3.7,2.642,N
BX21-021,234.50,235.50,0.275,0.093,0.5,2.623,N
BX21-021,235.50,236.50,0.020,0.029,0.5,2.592,N
BX21-021,236.50,237.50,0.020,0.010,0.5,2.666,N
BX21-021,237.50,239.00,0.434,0.102,1.7,2.619,N
BX21-021,239.00,240.00,0.500,0.090,1.5,2.623,N
BX21-021,240.00,242.00,0.030,0.010,0.5,2.607,N
BX21-021,242.00,244.00,0.217,0.210,1.5,2.662,N
BX21-021,244.00,245.00,0.020,0.031,0.5,2.631,N
BX21-021,245.00,246.00,0.478,0.406,2.5,2.674,N
BX21-021,246.00,247.50,0.020,0.010,0.5,2.668,N
BX21-021,247.50,248.50,0.174,0.126,2.3,2.701,N
BX21-021,248.50,249.50,0.213,0.103,0.5,2.598,N
BX21-021,249.50,250.50,0.020,0.238,0.5,2.579,N
BX21-021,250.50,251.50,0.020,0.014,0.5,2.613,N
BX21-021,251.50,253.00,0.332,0.010,2.2,2.635,N
BX21-021,253.00,255.00,0.117,0.010,1.3,2.590,N
BX21-021,255.00,257.00,0.372,0.084,1.3,2.652,N
BX21-021,257.00,258.50,0.311,0.140,0.5,2.603,N
BX21-021,258.50,260.00,0.484,0.025,0.5,2.614,N
BX21-021,260.00,261.00,0.020,0.010,1.9,2.612,N
BX21-021,261.00,263.00,0.407,0.171,1.3,2.645,N
BX21-021,263.00,264.00,0.020,0.010,4.1,2.631,N
BX21-021,264.00,265.50,0.020,0.080,0.5,2.679,N
BX21-021,265.50,267.50,0.020,0.010,0.5,2.616,N
BX21-021,267.50,268.50,0.020,0.010,1.3,2.603,N
BX21-021,268.50,270.50,0.023,0.023,0.5,2.639,N
BX21-021,270.50,272.00,0.111,0.015,0.5,2.611,N
BX21-021,272.00,273.00,0.020,0.061,3.6,2.596,N
BX21-021,273.00,274.50,0.217,0.058,3.7,2.633,N
BX21-021,274.50,275.50,0.020,0.163,0.5,2.627,N
BX21-021,275.50,276.50,0.247,0.149,1.2,2.584,N
BX21-021,276.50,278.50,0.020,0.010,2.8,2.623,N
BX21-021,278.50,280.00,0.020,0.152,0.5,2.638,N
BX21-021,280.00,281.00,0.424,0.101,3.2,2.644,N
BX21-021,281.00,282.00,0.231,0.134,2.1,2.638,N
BX21-021,282.00,283.50,0.020,0.055,0.5,2.628,N
BX21-021,283.50,285.00,0.421,0.129,1.4,2.636,N
BX21-021,285.00,286.50,0.020,0.010,0.5,2.605,N
BX21-021,286.50,288.50,0.047,0.092,1.3,2.586,N
BX21-021,288.50,290.50,0.020,0.074,0.5,2.631,N
BX21-021,290.50,292.00,0.210,0.155,0.5,2.635,N
BX21-021,292.00,294.00,0.020,0.182,0.5,2.624,N
BX21-021,294.00,295.00,0.192,0.183,2.1,2.628,N
BX21-021,295.00,297.00,0.607,0.183,4.6,2.686,N
BX21-021,297.00,298.00,0.020,0.010,0.5,2.629,N
BX21-021,298.00,299.00,0.020,0.010,3.4,2.638,N
BX21-021,299.00,300.00,0.020,0.103,0.5,2.610,N
BX21-021,300.00,302.00,0.120,0.075,0.5,2.641,N
BX21-021,302.00,304.00,0.492,0.057,1.3,2.674,N
BX21-021,304.00,305.00,0.245,0.010,0.7,2.662,N
BX21-021,305.00,307.00,0.020,0.010,2.3,2.593,N
BX21-021,307.00,308.00,0.020,0.205,0.5,2.620,N
BX21-021,308.00,310.00,0.020,0.020,0.5,2.644,N
BX21-021,310.00,312.00,0.020,0.010,2.6,2.625,N
BX21-022,0.00,1.00,4.666,1.606,24.2,2.899,N
BX21-022,1.00,2.50,4.059,1.352,27.2,2.931,N
BX21-022,2.50,4.50,4.390,1.444,25.8,2.897,N
BX21-022,4.50,5.50,3.911,1.186,25.7,2.904,N
BX21-022,5.50,7.50,5.276,1.949,30.6,2.937,N
BX21-022,7.50,8.50,4.553,1.562,27.8,2.892,N
BX21-022,8.50,9.50,3.701,1.423,18.4,2.865,N
BX21-022,9.50,11.50,4.598,1.517,30.4,2.891,N
BX21-022,11.50,12.50,3.337,1.033,21.6,2.809,N
BX21-022,12.50,13.50,3.469,1.235,18.6,2.848,N
BX21-022,13.50,15.50,3.065,1.168,19.7,2.760,N
BX21-022,15.50,16.50,2.695,0.928,19.0,2.768,N
BX21-022,16.50,18.50,2.867,0.979,16.5,2.843,N
BX21-022,18.50,19.50,2.942,1.023,16.6,2.797,N
BX21-022,19.50,21.00,3.025,1.103,17.7,2.761,N
BX21-022,21.00,23.00,2.160,0.857,12.7,2.751,N
BX21-022,23.00,24.00,2.831,1.108,20.2,2.814,N
BX21-022,24.00,25.50,2.856,0.933,16.3,2.766,Y
BX21-022,25.50,26.50,2.533,0.838,13.7,2.743,N
BX21-022,26.50,27.50,2.422,0.782,15.4,2.778,N
BX21-022,27.50,29.00,2.813,1.038,16.0,2.828,N
BX21-022,29.00,30.00,2.457,0.865,15.4,2.763,Y
BX21-022,30.00,32.00,2.072,0.704,10.9,2.742,N
BX21-022,32.00,33.00,2.171,0.802,8.4,2.699,N
BX21-022,33.00,34.00,1.744,0.645,8.6,2.717,Y
BX21-022,34.00,35.50,0.995,0.603,4.8,2.692,N
BX21-022,35.50,37.50,1.133,0.549,4.5,2.722,N
BX21-022,37.50,38.50,1.362,0.430,5.3,2.769,N
BX21-022,38.50,40.50,1.669,0.781,9.2,2.693,N
BX21-022,40.50,41.50,1.134,0.509,2.6,2.672,N
BX21-022,41.50,43.00,1.402,0.503,7.0,2.641,N
BX21-022,43.00,44.00,1.238,0.595,5.2,2.694,N
BX21-022,44.00,46.00,0.954,0.158,5.9,2.727,N
BX21-022,46.00,48.00,0.193,0.188,0.9,2.594,N
BX21-022,48.00,49.50,1.809,0.808,9.9,2.723,N
BX21-022,49.50,51.00,1.670,0.585,10.6,2.715,N
BX21-022,51.00,52.50,0.888,0.324,5.4,2.736,N
BX21-022,52.50,54.00,1.389,0.513,5.5,2.664,N
BX21-022,54.00,55.00,0.811,0.439,6.7,2.699,N
BX21-022,55.00,57.00,0.712,0.291,4.2,2.672,N
BX21-022,57.00,58.00,0.794,0.239,4.3,2.684,N
BX21-022,58.00,59.00,0.419,0.297,1.9,2.648,N
BX21-022,59.00,60.50,0.170,0.010,0.5,2.619,N
BX21-022,60.50,62.00,0.157,0.010,1.5,2.619,N
BX21-022,62.00,63.00,0.020,0.010,3.1,2.560,N
BX21-022,63.00,64.00,0.332,0.010,0.5,2.641,N
BX21-022,64.00,65.00,0.788,0.325,3.0,2.698,N
BX21-022,65.00,66.00,0.808,0.406,7.4,2.677,N
BX21-022,66.00,67.50,0.223,0.040,0.5,2.631,N
BX21-022,67.50,68.50,0.020,0.010,0.5,2.600,N
BX21-022,68.50,69.50,0.967,0.311,8.8,2.625,N
BX21-022,69.50,71.00,0.449,0.243,2.0,2.662,N
BX21-022,71.00,73.00,0.521,0.047,0.5,2.650,N
BX21-022,73.00,74.00,0.220,0.171,3.3,2.630,N
BX21-022,74.00,75.50,0.941,0.402,4.5,2.699,N
BX21-022,75.50,76.50,0.020,0.010,0.5,2.608,N
BX21-022,76.50,77.50,0.020,0.058,1.0,2.587,N
BX21-022,77.50,78.50,0.426,0.085,2.0,2.618,N
BX21-022,78.50,80.50,0.634,0.242,4.8,2.669,N
BX21-022,80.50,81.50,0.144,0.010,1.7,2.613,N
BX21-022,81.50,82.50,0.020,0.066,0.5,2.609,N
