X,Y,Z,DX,DY,DZ,ROCKTYPE,WEATHERING,CLASS,ZN_PCT,AG_GPT,DENSITY,PERIOD
10120.0,20180.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.188,1.13,2.631,
10120.0,20180.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.527,3.16,2.652,
10120.0,20180.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.379,2.28,2.643,
10120.0,20180.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.347,2.08,2.641,
10120.0,20180.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.090,6.54,2.685,
10120.0,20180.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.877,5.26,2.673,
10120.0,20180.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.082,6.49,2.685,
10120.0,20180.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.089,0.54,2.625,
10120.0,20200.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.306,1.84,2.638,
10120.0,20200.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.529,3.18,2.652,
10120.0,20200.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.071,0.42,2.624,
10120.0,20200.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.187,1.12,2.631,
10120.0,20200.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.771,4.63,2.666,
10120.0,20200.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.290,1.74,2.637,
10120.0,20200.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.222,1.33,2.633,
10120.0,20200.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.313,1.88,2.639,
10120.0,20200.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.207,1.24,2.632,
10120.0,20200.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.387,2.32,2.643,
10120.0,20200.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.291,1.75,2.637,
10120.0,20200.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.281,1.68,2.637,
10120.0,20200.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.610,3.66,2.657,
10120.0,20200.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20200.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.519,3.11,2.651,
10120.0,20200.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.240,1.44,2.634,
10120.0,20200.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.205,1.23,2.632,
10120.0,20200.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.886,5.32,2.673,
10120.0,20200.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.957,5.74,2.677,
10120.0,20200.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.020,6.12,2.681,
10120.0,20200.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.174,1.05,2.630,
10120.0,20200.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.500,3.00,2.650,
10120.0,20220.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.411,2.47,2.645,
10120.0,20220.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.312,1.87,2.639,
10120.0,20220.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.062,0.37,2.624,
10120.0,20220.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.298,1.79,2.638,
10120.0,20220.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.596,3.57,2.656,
10120.0,20220.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.038,0.23,2.622,
10120.0,20220.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.131,0.78,2.628,
10120.0,20220.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.065,0.39,2.624,
10120.0,20220.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.201,1.21,2.632,
10120.0,20220.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.033,0.20,2.622,
10120.0,20220.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.271,1.63,2.636,
10120.0,20220.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.028,0.17,2.622,
10120.0,20220.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.254,1.52,2.635,
10120.0,20220.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.198,1.19,2.632,
10120.0,20220.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.194,1.17,2.632,
10120.0,20220.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.133,0.80,2.628,
10120.0,20220.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.556,3.34,2.653,
10120.0,20220.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.514,3.08,2.651,
10120.0,20220.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10120.0,20220.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.074,0.45,2.624,
10120.0,20220.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.566,3.40,2.654,
10120.0,20220.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.076,0.45,2.625,
10120.0,20220.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.751,4.51,2.665,
10120.0,20220.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.691,4.14,2.661,
10120.0,20220.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.041,6.25,2.682,
10120.0,20240.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.267,1.60,2.636,
10120.0,20240.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.526,3.16,2.652,
10120.0,20240.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.040,0.24,2.622,
10120.0,20240.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.074,0.44,2.624,
10120.0,20240.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.635,3.81,2.658,
10120.0,20240.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.242,1.45,2.635,
10120.0,20240.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.743,4.46,2.665,
10120.0,20240.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.145,0.87,2.629,
10120.0,20240.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.261,1.57,2.636,
10120.0,20240.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.343,2.06,2.641,
10120.0,20240.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.299,1.79,2.638,
10120.0,20240.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.396,2.38,2.644,
10120.0,20240.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.523,3.14,2.651,
10120.0,20240.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.258,1.55,2.635,
10120.0,20240.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.695,4.17,2.662,
10120.0,20240.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10120.0,20240.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.118,0.71,2.627,
10120.0,20240.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.892,5.35,2.674,
10120.0,20240.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.904,5.43,2.674,
10120.0,20240.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.911,5.47,2.675,
10120.0,20240.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.685,4.11,2.661,
10120.0,20240.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.273,7.64,2.696,4
10120.0,20260.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.230,1.38,2.634,
10120.0,20260.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.262,1.57,2.636,
10120.0,20260.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.707,4.24,2.662,
10120.0,20260.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.387,2.32,2.643,
10120.0,20260.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.637,3.82,2.658,
10120.0,20260.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.245,1.47,2.635,
10120.0,20260.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.026,0.15,2.622,
10120.0,20260.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.518,3.11,2.651,
10120.0,20260.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.480,2.88,2.649,
10120.0,20260.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.025,0.15,2.622,
10120.0,20260.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.548,3.29,2.653,
10120.0,20260.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.153,0.92,2.629,
10120.0,20260.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.600,3.60,2.656,
10120.0,20260.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.112,0.67,2.627,
10120.0,20260.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20260.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.188,1.13,2.631,
10120.0,20260.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.435,2.61,2.646,
10120.0,20260.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.361,2.17,2.642,
10120.0,20260.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.176,1.06,2.631,
10120.0,20260.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.133,0.80,2.628,
10120.0,20260.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.781,4.69,2.667,
10120.0,20260.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.801,4.81,2.668,
10120.0,20260.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.498,2.99,2.650,
10120.0,20280.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.311,1.87,2.639,
10120.0,20280.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.125,0.75,2.628,
10120.0,20280.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.449,2.69,2.647,
10120.0,20280.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.521,3.12,2.651,
10120.0,20280.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.108,0.65,2.626,
10120.0,20280.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.292,1.75,2.638,
10120.0,20280.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.478,2.87,2.649,
10120.0,20280.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.031,0.19,2.622,
10120.0,20280.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.344,2.06,2.641,
10120.0,20280.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.064,0.38,2.624,
10120.0,20280.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.179,1.07,2.631,
10120.0,20280.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.265,1.59,2.636,
10120.0,20280.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.281,1.68,2.637,
10120.0,20280.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.442,2.65,2.646,
10120.0,20280.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20280.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.438,2.63,2.646,
10120.0,20280.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.539,3.23,2.652,
10120.0,20280.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.389,2.33,2.643,
10120.0,20280.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.692,4.15,2.662,
10120.0,20280.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.797,4.78,2.668,
10120.0,20280.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.219,7.32,2.693,4
10120.0,20280.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,1.025,6.15,2.681,
10120.0,20300.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.465,2.79,2.648,
10120.0,20300.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.698,4.19,2.662,
10120.0,20300.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.392,2.35,2.644,
10120.0,20300.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.286,1.72,2.637,
10120.0,20300.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.267,1.60,2.636,
10120.0,20300.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.107,0.64,2.626,
10120.0,20300.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.039,0.24,2.622,
10120.0,20300.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.805,4.83,2.668,
10120.0,20300.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.617,3.70,2.657,
10120.0,20300.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.378,2.27,2.643,
10120.0,20300.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.234,1.41,2.634,
10120.0,20300.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.289,1.74,2.637,
10120.0,20300.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.375,2.25,2.642,
10120.0,20300.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.253,1.52,2.635,
10120.0,20300.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.073,0.44,2.624,
10120.0,20300.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.377,2.26,2.643,
10120.0,20300.0,390.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.279,1.68,2.637,
10120.0,20300.0,400.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.020,0.12,2.621,
10120.0,20300.0,410.0,20.0,20.0,10.0,VOLCANIC,TRANSITION,INDICATED,0.385,2.31,2.643,
10120.0,20300.0,420.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.324,1.94,2.639,
10120.0,20300.0,430.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.659,3.95,2.660,
10120.0,20300.0,440.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.633,3.80,2.658,
10120.0,20300.0,450.0,20.0,20.0,10.0,VOLCANIC,OXIDE,INDICATED,0.376,2.25,2.643,
10120.0,20320.0,120.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,130.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.117,0.70,2.627,
10120.0,20320.0,140.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,150.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,160.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,170.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,180.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.115,0.69,2.627,
10120.0,20320.0,190.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.050,0.30,2.623,
10120.0,20320.0,200.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,210.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,220.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,230.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,240.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.268,1.61,2.636,
10120.0,20320.0,250.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,260.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.129,0.77,2.628,
10120.0,20320.0,270.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,280.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.021,0.13,2.621,
10120.0,20320.0,290.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.275,1.65,2.636,
10120.0,20320.0,300.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.033,0.20,2.622,
10120.0,20320.0,310.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,320.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.160,0.96,2.630,
10120.0,20320.0,330.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.219,1.31,2.633,
10120.0,20320.0,340.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.197,1.18,2.632,
10120.0,20320.0,350.0,20.0,20.0,10.0,SEDIMENT,FRESH,INDICATED,0.020,0.12,2.621,
10120.0,20320.0,360.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.217,1.30,2.633,
10120.0,20320.0,370.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.146,0.87,2.629,
10120.0,20320.0,380.0,20.0,20.0,10.0,VOLCANIC,FRESH,INDICATED,0.020,0.12,2.621,
